Date,Open,High,Low,Close,Adj Close,Volume
2015-04-16,60.950001,62.939999,60.720001,62.200001,62.200001,4452500
2015-04-17,61.689999,62.549999,61.430000,61.490002,61.490002,4091200
2015-04-20,62.000000,62.500000,61.060001,62.400002,62.400002,4736100
2015-04-21,62.700001,63.919998,62.080002,63.700001,63.700001,5716600
2015-04-22,63.799999,64.239998,62.900002,64.019997,64.019997,6286000
2015-04-23,62.740002,64.099998,62.310001,62.799999,62.799999,8683800
2015-04-24,63.439999,64.949997,63.400002,63.509998,63.509998,8820000
2015-04-27,62.939999,63.470001,61.740002,61.980000,61.980000,4915300
2015-04-28,61.799999,61.950001,59.930000,61.419998,61.419998,4211900
2015-04-29,61.000000,61.270000,57.950001,59.869999,59.869999,7502800
2015-04-30,59.900002,61.290001,59.330002,59.740002,59.740002,7179900
2015-05-01,60.340000,61.959999,59.919998,61.400002,61.400002,4519800
2015-05-04,61.939999,62.180000,60.590000,60.919998,60.919998,3769700
2015-05-05,59.910000,60.480000,58.930000,59.230000,59.230000,3617200
2015-05-06,59.110001,59.990002,57.700001,59.439999,59.439999,4303600
2015-05-07,59.810001,62.790001,59.810001,62.520000,62.520000,7861100
2015-05-08,62.240002,63.900002,62.070000,62.439999,62.439999,4829000
2015-05-11,62.700001,63.639999,62.160000,62.950001,62.950001,2726500
2015-05-12,62.250000,62.349998,61.490002,61.860001,61.860001,4355100
2015-05-13,62.450001,63.450001,61.060001,61.230000,61.230000,4511600
2015-05-14,61.599998,62.160000,61.169998,61.750000,61.750000,3722900
2015-05-15,62.209999,62.580002,61.400002,61.599998,61.599998,2803500
2015-05-18,61.630001,62.279999,61.389999,62.250000,62.250000,4207300
2015-05-19,62.740002,63.220001,60.720001,60.810001,60.810001,4842100
2015-05-20,60.570000,60.580002,54.220001,54.540001,54.540001,22711300
2015-05-21,54.599998,55.369999,54.080002,54.130001,54.130001,10723100
2015-05-22,54.419998,54.630001,53.110001,53.689999,53.689999,6738900
2015-05-26,54.099998,54.099998,51.680000,51.919998,51.919998,11236700
2015-05-27,52.369999,54.000000,52.250000,53.700001,53.700001,6443600
2015-05-28,53.700001,54.169998,53.279999,53.490002,53.490002,4948800
2015-05-29,53.560001,54.799999,52.799999,54.590000,54.590000,7309900
2015-06-01,54.759998,56.889999,54.070000,56.310001,56.310001,9487300
2015-06-02,55.119999,56.369999,54.360001,55.950001,55.950001,6719800
2015-06-03,56.189999,56.389999,55.310001,55.869999,55.869999,3668100
2015-06-04,55.500000,56.369999,53.990002,54.570000,54.570000,7131100
2015-06-05,54.619999,54.939999,53.830002,54.090000,54.090000,4867100
2015-06-08,53.480000,53.599998,51.029999,51.730000,51.730000,9231900
2015-06-09,50.349998,52.900002,49.849998,52.580002,52.580002,12212200
2015-06-10,52.320000,53.099998,51.470001,52.419998,52.419998,6406700
2015-06-11,52.910000,53.529999,52.330002,52.500000,52.500000,3370900
2015-06-12,52.000000,53.369999,52.000000,52.869999,52.869999,4097900
2015-06-15,52.490002,53.009998,51.869999,52.250000,52.250000,3199400
2015-06-16,52.250000,52.560001,50.849998,51.230000,51.230000,4767500
2015-06-17,51.200001,51.840000,50.689999,51.320000,51.320000,3712200
2015-06-18,51.430000,52.080002,51.009998,52.009998,52.009998,4278600
2015-06-19,52.639999,53.959999,52.400002,53.250000,53.250000,5680000
2015-06-22,54.580002,55.180000,53.840000,54.799999,54.799999,6806400
2015-06-23,55.840000,56.270000,54.700001,55.230000,55.230000,5349400
2015-06-24,55.119999,55.849998,54.299999,54.459999,54.459999,3987600
2015-06-25,54.900002,55.400002,54.369999,54.939999,54.939999,4182400
2015-06-26,55.090000,55.400002,54.189999,54.480000,54.480000,4252800
2015-06-29,53.849998,54.889999,52.509998,52.810001,52.810001,5279000
2015-06-30,53.400002,54.279999,52.990002,53.009998,53.009998,4621900
2015-07-01,54.049999,54.139999,50.099998,51.689999,51.689999,13075800
2015-07-02,51.880001,52.509998,50.980000,51.500000,51.500000,5318900
2015-07-06,52.049999,53.950001,52.049999,53.849998,53.849998,6371500
2015-07-07,53.990002,54.490002,52.540001,54.310001,54.310001,6627700
2015-07-08,53.439999,53.720001,52.250000,52.820000,52.820000,4619100
2015-07-09,53.459999,54.119999,53.060001,53.259998,53.259998,3437800
2015-07-10,54.689999,55.689999,54.599998,55.509998,55.509998,5922600
2015-07-13,56.910000,57.389999,56.099998,56.389999,56.389999,4246800
2015-07-14,55.959999,56.490002,55.209999,55.730000,55.730000,4517000
2015-07-15,54.919998,56.220001,53.900002,55.500000,55.500000,6025200
2015-07-16,55.880001,56.439999,54.980000,54.980000,54.980000,5440400
2015-07-17,55.230000,56.700001,55.029999,55.389999,55.389999,5893900
2015-07-20,55.689999,56.099998,54.810001,55.349998,55.349998,3425400
2015-07-21,55.200001,56.299999,55.200001,55.970001,55.970001,4032900
2015-07-22,55.810001,57.410000,55.790001,57.070000,57.070000,9298900
2015-07-23,58.720001,60.000000,56.160000,56.669998,56.669998,10259200
2015-07-24,57.779999,58.500000,56.439999,56.490002,56.490002,9534000
2015-07-27,56.049999,57.240002,55.250000,56.810001,56.810001,5806500
2015-07-28,57.080002,58.910000,56.750000,58.419998,58.419998,6206400
2015-07-29,58.099998,58.419998,56.799999,57.209999,57.209999,4768100
2015-07-30,57.090000,57.310001,56.549999,56.840000,56.840000,3153700
2015-07-31,56.660000,56.900002,56.360001,56.389999,56.389999,3476300
2015-08-03,56.860001,58.889999,56.689999,58.320000,58.320000,5270700
2015-08-04,59.189999,59.849998,58.209999,58.950001,58.950001,4795300
2015-08-05,59.410000,59.500000,58.049999,58.110001,58.110001,4580200
2015-08-06,58.410000,58.959999,56.950001,57.509998,57.509998,3749000
2015-08-07,57.250000,57.630001,56.610001,56.740002,56.740002,3489900
2015-08-10,57.419998,58.009998,56.900002,57.150002,57.150002,3074000
2015-08-11,57.220001,59.139999,57.220001,57.869999,57.869999,4419800
2015-08-12,57.599998,57.740002,55.070000,57.410000,57.410000,4813300
2015-08-13,57.650002,58.590000,57.180000,58.349998,58.349998,3337800
2015-08-14,57.970001,58.860001,57.849998,58.529999,58.529999,2391700
2015-08-17,58.490002,59.930000,58.000000,59.599998,59.599998,3889000
2015-08-18,59.450001,60.119999,58.110001,58.509998,58.509998,3834400
2015-08-19,58.259998,59.029999,57.869999,58.230000,58.230000,3825200
2015-08-20,57.590000,57.660000,56.520000,56.590000,56.590000,4164800
2015-08-21,55.919998,56.680000,54.959999,55.090000,55.090000,6683400
2015-08-24,50.759998,54.980000,49.200001,52.330002,52.330002,7089300
2015-08-25,54.369999,54.939999,52.099998,52.099998,52.099998,4597100
2015-08-26,53.369999,54.220001,51.619999,53.950001,53.950001,4991300
2015-08-27,54.380001,54.730000,52.330002,53.360001,53.360001,5769700
2015-08-28,56.520000,57.349998,55.779999,57.119999,57.119999,19988900
2015-08-31,57.180000,58.040001,56.880001,56.970001,56.970001,10560400
2015-09-01,56.009998,57.380001,55.799999,57.130001,57.130001,12670900
2015-09-02,57.889999,58.090000,56.720001,57.290001,57.290001,67826200
2015-09-03,57.529999,58.139999,57.049999,57.250000,57.250000,9954600
2015-09-04,56.799999,57.700001,56.310001,56.689999,56.689999,6099700
2015-09-08,57.740002,58.009998,56.910000,57.509998,57.509998,7115100
2015-09-09,57.000000,58.930000,56.869999,57.669998,57.669998,9041000
2015-09-10,57.959999,58.360001,56.599998,56.900002,56.900002,6500900
2015-09-11,56.770000,57.470001,56.340000,56.830002,56.830002,4028300
2015-09-14,56.889999,57.459999,56.419998,57.450001,57.450001,4652100
2015-09-15,57.490002,57.700001,56.849998,57.279999,57.279999,5310000
2015-09-16,57.029999,57.990002,56.759998,57.950001,57.950001,5151800
2015-09-17,58.189999,62.209999,58.080002,61.560001,61.560001,16405900
2015-09-18,60.840000,61.349998,60.029999,60.310001,60.310001,7125600
2015-09-21,60.360001,61.240002,59.590000,60.450001,60.450001,5417700
2015-09-22,59.950001,60.220001,58.009998,58.240002,58.240002,5477400
2015-09-23,58.520000,58.889999,57.290001,58.169998,58.169998,4215500
2015-09-24,57.580002,57.660000,55.770000,56.330002,56.330002,5748900
2015-09-25,56.990002,56.990002,54.950001,55.419998,55.419998,6322900
2015-09-28,55.209999,55.240002,53.040001,53.720001,53.720001,5560900
2015-09-29,53.830002,54.029999,52.110001,52.459999,52.459999,6290700
2015-09-30,52.880001,53.480000,52.240002,53.049999,53.049999,6347000
2015-10-01,52.950001,53.169998,52.000000,53.000000,53.000000,5990000
2015-10-02,52.340000,52.380001,50.950001,51.759998,51.759998,6745500
2015-10-05,52.029999,53.630001,51.650002,53.330002,53.330002,5846200
2015-10-06,53.240002,53.549999,50.520000,50.779999,50.779999,7744900
2015-10-07,51.040001,51.650002,49.759998,51.580002,51.580002,7054000
2015-10-08,51.250000,52.430000,50.500000,52.259998,52.259998,5012500
2015-10-09,53.919998,56.099998,53.419998,55.709999,55.709999,11375400
2015-10-12,56.099998,58.040001,55.900002,57.799999,57.799999,6114300
2015-10-13,57.119999,57.759998,56.430000,57.299999,57.299999,6223100
2015-10-14,57.869999,58.750000,56.400002,57.509998,57.509998,5912800
2015-10-15,57.790001,58.080002,56.720001,57.759998,57.759998,4188500
2015-10-16,57.889999,57.980000,55.049999,55.970001,55.970001,14594700
2015-10-19,55.900002,57.009998,55.840000,56.750000,56.750000,6588400
2015-10-20,56.849998,57.070000,55.450001,55.750000,55.750000,7306900
2015-10-21,55.650002,55.849998,54.200001,54.549999,54.549999,7421800
2015-10-22,55.090000,56.439999,54.139999,56.049999,56.049999,7564800
2015-10-23,57.189999,59.799999,57.180000,59.680000,59.680000,12308600
2015-10-26,59.419998,61.200001,59.150002,61.020000,61.020000,6017300
2015-10-27,60.720001,61.799999,60.470001,60.939999,60.939999,5981600
2015-10-28,60.849998,60.970001,58.700001,59.549999,59.549999,5823400
2015-10-29,59.130001,60.720001,58.599998,60.250000,60.250000,4301900
2015-10-30,60.070000,61.869999,59.970001,60.310001,60.310001,5520400
2015-11-02,60.610001,61.290001,60.439999,60.599998,60.599998,4012000
2015-11-03,61.000000,61.340000,60.009998,60.840000,60.840000,4883300
2015-11-04,60.540001,60.930000,59.689999,60.290001,60.290001,6036500
2015-11-05,60.509998,60.980000,60.189999,60.299999,60.299999,4623300
2015-11-06,60.180000,61.750000,60.020000,61.490002,61.490002,6540700
2015-11-09,61.160000,61.419998,59.669998,60.150002,60.150002,3469700
2015-11-10,60.180000,60.849998,59.029999,60.060001,60.060001,2659000
2015-11-11,60.259998,60.439999,59.580002,59.639999,59.639999,2264500
2015-11-12,59.000000,60.110001,59.000000,59.250000,59.250000,2707300
2015-11-13,59.099998,59.570000,58.439999,58.799999,58.799999,3085200
2015-11-16,57.369999,58.209999,57.060001,58.080002,58.080002,6174400
2015-11-17,58.299999,59.290001,57.020000,57.380001,57.380001,4413500
2015-11-18,57.490002,58.259998,56.509998,57.709999,57.709999,4658800
2015-11-19,58.090000,59.299999,57.799999,58.500000,58.500000,3475600
2015-11-20,58.490002,59.290001,58.360001,58.810001,58.810001,3563900
2015-11-23,58.849998,59.230000,58.340000,58.560001,58.560001,2607100
2015-11-24,57.090000,57.240002,56.070000,56.799999,56.799999,7259500
2015-11-25,57.080002,57.209999,55.930000,56.220001,56.220001,4622800
2015-11-27,56.400002,57.459999,56.259998,56.820000,56.820000,1638500
2015-11-30,56.820000,57.200001,55.580002,55.730000,55.730000,5123700
2015-12-01,55.680000,57.110001,55.529999,56.990002,56.990002,3967000
2015-12-02,58.000000,59.340000,57.619999,57.910000,57.910000,5393400
2015-12-03,57.910000,58.230000,56.560001,56.740002,56.740002,4111100
2015-12-04,57.560001,59.090000,57.520000,58.939999,58.939999,5126100
2015-12-07,59.959999,61.490002,59.750000,60.520000,60.520000,6911700
2015-12-08,59.669998,60.509998,58.049999,58.650002,58.650002,4668200
2015-12-09,58.700001,59.880001,57.150002,57.860001,57.860001,5138900
2015-12-10,58.099998,60.180000,57.610001,59.529999,59.529999,5095600
2015-12-11,58.180000,58.759998,56.910000,57.029999,57.029999,5041600
2015-12-14,57.369999,57.740002,55.330002,57.299999,57.299999,5692900
2015-12-15,57.830002,58.480000,57.509998,57.900002,57.900002,3675600
2015-12-16,58.259998,59.150002,57.060001,58.869999,58.869999,4189000
2015-12-17,58.860001,59.650002,57.299999,57.320000,57.320000,3997600
2015-12-18,57.320000,58.220001,56.720001,56.919998,56.919998,5017900
2015-12-21,57.419998,58.320000,57.270000,58.049999,58.049999,3303500
2015-12-22,58.279999,58.360001,56.650002,58.000000,58.000000,3921200
2015-12-23,58.020000,58.570000,57.110001,58.349998,58.349998,3381800
2015-12-24,58.349998,60.439999,58.349998,59.779999,59.779999,3015000
2015-12-28,59.790001,60.200001,58.669998,59.009998,59.009998,2521400
2015-12-29,59.169998,59.740002,58.740002,59.299999,59.299999,2317900
2015-12-30,59.279999,59.299999,57.450001,57.509998,57.509998,3182400
2015-12-31,57.230000,57.500000,56.720001,57.299999,57.299999,3516000
2016-01-04,55.790001,56.340000,54.860001,55.610001,55.610001,5693200
2016-01-05,55.900002,56.330002,54.000000,55.060001,55.060001,6982900
2016-01-06,54.240002,55.470001,54.040001,55.200001,55.200001,4902100
2016-01-07,54.400002,54.810001,52.340000,52.630001,52.630001,6095600
2016-01-08,53.619999,53.860001,51.759998,51.889999,51.889999,6365600
2016-01-11,52.200001,52.549999,50.349998,51.619999,51.619999,8451200
2016-01-12,51.660000,51.700001,49.709999,50.860001,50.860001,10054900
2016-01-13,51.160000,51.279999,47.759998,48.060001,48.060001,8043600
2016-01-14,48.340000,48.590000,45.889999,47.830002,47.830002,9801600
2016-01-15,46.419998,46.889999,44.930000,45.669998,45.669998,10924000
2016-01-19,46.509998,46.970001,44.639999,45.180000,45.180000,8597400
2016-01-20,44.770000,46.200001,42.169998,45.119999,45.119999,11771600
2016-01-21,45.110001,46.660000,44.250000,45.330002,45.330002,10292600
2016-01-22,45.930000,47.730000,45.930000,46.720001,46.720001,8290100
2016-01-25,46.910000,47.259998,46.340000,46.439999,46.439999,5578400
2016-01-26,46.830002,47.270000,46.310001,47.230000,47.230000,5602800
2016-01-27,47.700001,49.410000,47.369999,47.709999,47.709999,8127200
2016-01-28,47.970001,48.139999,45.770000,46.110001,46.110001,7770500
2016-01-29,45.310001,48.540001,45.270000,48.279999,48.279999,9056700
2016-02-01,47.709999,49.200001,47.520000,48.860001,48.860001,6719300
2016-02-02,48.270000,48.480000,46.049999,46.450001,46.450001,7114500
2016-02-03,46.630001,48.299999,45.049999,47.570000,47.570000,6490000
2016-02-04,47.180000,48.619999,47.070000,48.410000,48.410000,5711500
2016-02-05,48.410000,49.160000,46.480000,46.860001,46.860001,5164900
2016-02-08,45.900002,46.419998,45.160000,45.680000,45.680000,7691700
2016-02-09,44.970001,47.029999,44.000000,46.480000,46.480000,9300200
2016-02-10,47.410000,48.799999,47.070000,47.709999,47.709999,7833000
2016-02-11,46.540001,47.849998,46.480000,46.980000,46.980000,4926400
2016-02-12,47.290001,48.430000,46.580002,48.349998,48.349998,4097600
2016-02-16,48.720001,49.250000,47.799999,48.869999,48.869999,4593500
2016-02-17,49.419998,50.930000,49.290001,50.610001,50.610001,4214400
2016-02-18,51.070000,52.200001,50.720001,51.939999,51.939999,5575100
2016-02-19,51.790001,55.060001,51.130001,53.820000,53.820000,9733300
2016-02-22,54.130001,55.840000,53.959999,55.490002,55.490002,6665900
2016-02-23,55.090000,55.889999,54.619999,55.450001,55.450001,4317100
2016-02-24,54.820000,56.299999,54.669998,56.259998,56.259998,5594700
2016-02-25,56.439999,56.910000,55.730000,56.860001,56.860001,4654600
2016-02-26,56.889999,57.169998,56.119999,56.580002,56.580002,4498800
2016-02-29,56.380001,57.799999,56.009998,57.259998,57.259998,5605200
2016-03-01,57.630001,58.840000,57.259998,58.400002,58.400002,5216500
2016-03-02,57.900002,58.480000,57.270000,57.919998,57.919998,4849100
2016-03-03,57.930000,58.799999,57.799999,58.340000,58.340000,5190000
2016-03-04,58.650002,58.950001,57.660000,58.000000,58.000000,5766900
2016-03-07,57.549999,58.090000,56.840000,57.610001,57.610001,4920400
2016-03-08,56.360001,57.450001,55.290001,56.340000,56.340000,7848100
2016-03-09,56.740002,57.590000,56.470001,57.439999,57.439999,4755100
2016-03-10,57.599998,57.869999,56.650002,57.259998,57.259998,3509500
2016-03-11,57.959999,58.410000,57.720001,58.369999,58.369999,3119700
2016-03-14,58.000000,59.090000,57.840000,58.980000,58.980000,3942500
2016-03-15,58.570000,59.299999,57.939999,58.049999,58.049999,4730800
2016-03-16,57.660000,59.029999,57.419998,58.770000,58.770000,3670900
2016-03-17,58.709999,59.160000,58.209999,58.840000,58.840000,3279000
2016-03-18,58.900002,60.669998,58.860001,60.410000,60.410000,7375300
2016-03-21,60.380001,61.410000,60.349998,61.189999,61.189999,3629200
2016-03-22,59.509998,60.959999,59.410000,60.490002,60.490002,4467900
2016-03-23,60.430000,60.610001,59.290001,59.740002,59.740002,4020400
2016-03-24,58.759998,58.959999,57.200001,57.840000,57.840000,6622400
2016-03-28,57.950001,58.180000,57.410000,57.910000,57.910000,3395100
2016-03-29,57.779999,58.750000,57.590000,58.660000,58.660000,4041000
2016-03-30,58.990002,60.389999,58.889999,59.820000,59.820000,3402800
2016-03-31,59.919998,61.389999,59.820000,59.860001,59.860001,5745000
2016-04-01,57.430000,57.669998,56.189999,56.720001,56.720001,7407200
2016-04-04,56.590000,57.599998,55.700001,55.849998,55.849998,4622100
2016-04-05,55.490002,55.849998,55.099998,55.580002,55.580002,2727400
2016-04-06,55.599998,55.650002,54.590000,55.139999,55.139999,3224200
2016-04-07,54.549999,54.660000,52.930000,53.160000,53.160000,6755000
2016-04-08,53.650002,53.810001,52.950001,53.080002,53.080002,3548400
2016-04-11,53.380001,55.200001,53.279999,53.709999,53.709999,4584900
2016-04-12,53.889999,54.779999,53.830002,54.070000,54.070000,3392700
2016-04-13,54.480000,55.680000,54.340000,55.580002,55.580002,3789200
2016-04-14,55.860001,57.840000,55.799999,56.730000,56.730000,3795100
2016-04-15,56.970001,57.110001,56.080002,56.900002,56.900002,2847900
2016-04-18,57.779999,57.779999,56.349998,56.980000,56.980000,2406900
2016-04-19,57.119999,58.330002,57.119999,58.049999,58.049999,3551700
2016-04-20,57.959999,58.900002,57.959999,58.599998,58.599998,4122300
2016-04-21,55.320000,56.000000,51.330002,52.759998,52.759998,25281200
2016-04-22,51.200001,51.590000,50.200001,50.740002,50.740002,11340800
2016-04-25,51.060001,51.450001,49.299999,49.369999,49.369999,6859000
2016-04-26,49.750000,50.060001,48.049999,49.139999,49.139999,7547600
2016-04-27,49.049999,49.700001,48.700001,48.939999,48.939999,5211300
2016-04-28,48.840000,49.209999,47.900002,48.060001,48.060001,5661400
2016-04-29,47.889999,47.930000,45.580002,45.810001,45.810001,10249400
2016-05-02,46.610001,46.810001,45.810001,46.660000,46.660000,6626200
2016-05-03,47.000000,47.540001,46.150002,47.130001,47.130001,6726600
2016-05-04,46.709999,46.759998,45.150002,45.549999,45.549999,7184800
2016-05-05,45.599998,46.070000,44.959999,44.990002,44.990002,6037400
2016-05-06,44.799999,45.730000,44.009998,45.700001,45.700001,9247300
2016-05-09,45.880001,46.810001,45.680000,45.709999,45.709999,4617200
2016-05-10,46.070000,47.119999,45.790001,47.000000,47.000000,4796800
2016-05-11,46.730000,47.400002,45.790001,45.799999,45.799999,5069300
2016-05-12,46.029999,46.029999,43.330002,43.779999,43.779999,7912300
2016-05-13,43.700001,44.939999,43.619999,43.840000,43.840000,5766500
2016-05-16,44.320000,44.869999,43.509998,44.590000,44.590000,6079200
2016-05-17,44.349998,46.080002,44.320000,45.049999,45.049999,5917900
2016-05-18,44.910000,46.279999,44.830002,45.270000,45.270000,4480400
2016-05-19,44.730000,45.290001,43.650002,44.009998,44.009998,5576300
2016-05-20,44.389999,45.290001,44.220001,44.490002,44.490002,3281500
2016-05-23,44.540001,45.000000,44.150002,44.200001,44.200001,3745500
2016-05-24,44.459999,45.080002,44.389999,44.990002,44.990002,3703300
2016-05-25,45.119999,45.939999,45.070000,45.130001,45.130001,3650300
2016-05-26,45.200001,45.330002,44.139999,44.500000,44.500000,4891000
2016-05-27,44.560001,45.459999,44.529999,45.180000,45.180000,3619400
2016-05-31,45.130001,45.299999,44.299999,45.090000,45.090000,6080900
